id_match,Team,Core,Mid,Hard,Hard support,Easy support
6081734536,Elephant,eurus,Somnus丶M,Yang,fy,Super！
6056513924,AS Monaco Gambit,dr,Lorenof,AfterLife,Immersion,eine
6056513924,Fantastic Five,rari,Askold,Lasthero-,633,Le don
6050732096,Alliance,s4,LIMMP,Nikobaby龙的传人,Handsken,Fng
6050732096,T1,Ku,Karl,23,Whitemon,Xepher
6080602503,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6080602503,Spider Pigzs,Koma`,No!ob™,Funn1k,LeBronDota,dnz
6081805157,Elephant,eurus,Somnus丶M,Yang,fy,Super！
6081805157,EHOME,Sylar,Xm,Chalice,xNova,Fade
6026329775,Evil Geniuses,Arteezy,Abed,iceiceice,Fly,Cr1t-
6026329775,Team Spirit,Yatoro,TORONTOTOKYO,Collapse,Miposhka,Mira
6067842155,Execration,Nikko,Yowe,Palos,Rr^,BDz
6067842155,Team SMG,midone,MooN,kpii,Roddgeee,- ah fu -
6058609483,BINOMISTAS,,mini,SexyFat,NUAGES,jupiter
6058609483,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6080913054,Team Liquid,m`iCKe,Qojqva,Boxi,iNSaNiA,Taiga
6080913054,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6081888081,EHOME,Sylar,Xm,Chalice,xNova,Fade
6081888081,Elephant,eurus,Somnus丶M,Yang,fy,Super！
6056645678,AS Monaco Gambit,dr,Lorenof,AfterLife,Immersion,eine
6056645678,Fantastic Five,rari,Askold,Lasthero-,633,Le don
6050937230,Virtus.pro,Nightfall,gpk~,DM,Save-,illias
6050937230,T1,23,Karl,Ku,Whitemon,Xepher
6067910553,Execration,Palos,Yowe,Nikko,Rr^,BDz
6067910553,Team SMG,midone,MooN,kpii,Roddgeee,- ah fu -
6058696782,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6058696782,BINOMISTAS,,mini,SexyFat,NUAGES,jupiter
6026470153,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6026470153,PSG.LGD,萧瑟,NothingToSay,Faith_bian,XinQ,y`
6081000417,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6081000417,Team Liquid,m`iCKe,Boxi,Qojqva,iNSaNiA,Taiga
6051032596,Virtus.pro,Nightfall,gpk~,DM,Save-,illias
6051032596,T1,23,Karl,Ku,Whitemon,Xepher
6056828463,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6056828463,Team Unique,Palantimos,fn`,Ghostik,Slayer,Bignum
6058926863,NoPing Esports,hFn k3,DarkMago♥,Oscar,Pandaboo,Matthew
6058926863,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6026564858,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6026564858,PSG.LGD,萧瑟,NothingToSay,Faith_bian,XinQ,y`
6081062156,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6081062156,Team Liquid,m`iCKe,Qojqva,Boxi,iNSaNiA,Taiga
6067993716,Motivate.Trust Gaming,JaCkky,Fearless,Masaros,LionaX,Q
6067993716,Galaxy Racer Esports,inYourdreaM,AlaCrity-,mizu,poloson,Jhocam
6056961029,Team Unique,Palantimos,fn`,Ghostik,Slayer,Bignum
6056961029,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6051126706,T1,23,Karl,Ku,Whitemon,Xepher
6051126706,Virtus.pro,Nightfall,gpk~,DM,Save-,illias
6026660506,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6026660506,Team Spirit,Yatoro,TORONTOTOKYO,Collapse,Miposhka,Mira
6057031059,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6057031059,Team Unique,Palantimos,fn`,Ghostik,Slayer,Bignum
6051198824,Virtus.pro,Nightfall,gpk~,DM,Save-,illias
6051198824,T1,23,Karl,Ku,Whitemon,Xepher
6058993154,NoPing Esports,hFn k3,DarkMago♥,Oscar,Pandaboo,Matthew
6058993154,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6069011823,OB.Neon,Natsumi-,Yopaj,Enryu,ctm,Jaunuel
6069011823,Execration,Palos,Yowe,Nikko,Rr^,BDz
6069086044,OB.Neon,Natsumi-,Yopaj,Enryu,ctm,Jaunuel
6069086044,Execration,Palos,Yowe,Nikko,Rr^,BDz
6057110230,Nemiga Gaming,Kiritych~,Ainkrad,TheChosenOne,天堂,Lodine
6057110230,Fantastic Five,rari,Askold,Lasthero-,633,Le don
6051279227,Virtus.pro,Nightfall,gpk~,DM,Save-,illias
6051279227,T1,23,Karl,Ku,Whitemon,Xepher
6069140416,Execration,Nikko,Yowe,Palos,Rr^,BDz
6069140416,OB.Neon,Natsumi-,Yopaj,Enryu,ctm,Jaunuel
6081890096,OG,SumaiL,Topson,Ceb,N0tail,Saksa
6081890096,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6027661945,Team Spirit,Yatoro,TORONTOTOKYO,Collapse,Miposhka,Mira
6027661945,Vici Gaming,poyoyo,,old eLeVeN,Dy,Pyw
6057192433,Fantastic Five,rari,Askold,Lasthero-,633,Le don
6057192433,Nemiga Gaming,Kiritych~,Ainkrad,TheChosenOne,天堂,Lodine
6059037237,NoPing Esports,hFn k3,DarkMago♥,Oscar,Pandaboo,Matthew
6059037237,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6027769248,Team Spirit,Yatoro,TORONTOTOKYO,Collapse,Miposhka,Mira
6027769248,Vici Gaming,poyoyo,,old eLeVeN,Dy,Pyw
6057266417,Nemiga Gaming,Kiritych~,Ainkrad,TheChosenOne,天堂,Lodine
6057266417,Fantastic Five,rari,Askold,Lasthero-,633,Le don
6081978485,OG,SumaiL,Topson,Ceb,N0tail,Saksa
6081978485,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6060553138,Infinity,BernaBerna,PiPi,ArzenT,Pamplona,SexyeYogye
6060553138,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6027906800,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6027906800,Team Liquid,m`iCKe,SumaiL,Qojqva,iNSaNiA,Taiga
6057771633,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6057771633,Natus Vincere,V-Tune,No[o]ne-,RAMZES666,SoNNeikO,RodjER
6057841980,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6057841980,Natus Vincere,V-Tune,No[o]ne-,RAMZES666,SoNNeikO,RodjER
6082074457,OG,SumaiL,Topson,Ceb,N0tail,Saksa
6082074457,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6070996580,Fnatic,Raven,ChYuaN,Deth,jabz,DJ
6070996580,TNC Predator,Gabbi,Armel,Bok,Boomy,Tims
6057922460,Natus Vincere,V-Tune,No[o]ne-,RAMZES666,SoNNeikO,RodjER
6057922460,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6060630738,Unknown Team,Angel,Robo-Z,Sacred,shccD,Wij
6060630738,Infinity,BernaBerna,PiPi,ArzenT,Pamplona,SexyeYogye
6071087562,TNC Predator,Gabbi,Armel,Bok,Boomy,Tims
6071087562,Fnatic,Raven,ChYuaN,Deth,jabz,DJ
6058001849,Nemiga Gaming,Kiritych~,Ainkrad,TheChosenOne,天堂,Lodine
6058001849,PuckChamp,Krlt,Desperate-,meLes,Dukalis,Astral
6060728395,SG esports,Costabile,4dr ♥ Deia,tavo,KJ,Thiolicor
6060728395,Unknown Team,Angel,Robo-Z,Sacred,shccD,Wij
6071205619,Fnatic,Raven,ChYuaN,Deth,jabz,DJ
6071205619,TNC Predator,Gabbi,Armel,Bok,Boomy,Tims
6028052212,Nigma,iLTW,Miracle-,MinD_ContRoL,KuroKy,Gh
6028052212,Team Liquid,m`iCKe,SumaiL,Qojqva,iNSaNiA,Taiga
6058101270,PuckChamp,Krlt,Desperate-,meLes,Dukalis,Astral
6058101270,Nemiga Gaming,Kiritych~,Ainkrad,TheChosenOne,天堂,Lodine
6082238182,OG,SumaiL,Topson,Ceb,N0tail,Saksa
6082238182,Tundra Esports,skiter,Nine,33,Fata,Sneyking
6071325564,TNC Predator,Gabbi,Armel,Bok,Boomy,Tims
6071325564,Fnatic,Raven,ChYuaN,Deth,jabz,DJ
6058219763,Nemiga Gaming,Kiritych~,Ainkrad,TheChosenOne,天堂,Lodine
6058219763,PuckChamp,Krlt,Desperate-,meLes,Dukalis,Astral
6060800152,SG esports,Costabile,4dr ♥ Deia,tavo,KJ,Thiolicor
6060800152,Unknown Team,Angel,Robo-Z,Sacred,shccD,Wij
6071453424,Fnatic,Raven,ChYuaN,Deth,jabz,DJ
6071453424,TNC Predator,Gabbi,Armel,Bok,Boomy,Tims
6058714700,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6058714700,PuckChamp,Krlt,Desperate-,meLes,Dukalis,Astral
6028187182,Evil Geniuses,Arteezy,Abed,iceiceice,Fly,Cr1t-
6028187182,Vici Gaming,poyoyo,,old eLeVeN,Dy,Pyw
6082397383,Tundra Esports,skiter,Nine,33,Fata,Sneyking
6082397383,OG,SumaiL,Topson,Ceb,N0tail,Saksa
6028286082,Evil Geniuses,Arteezy,Abed,iceiceice,Fly,Cr1t-
6028286082,Vici Gaming,poyoyo,,old eLeVeN,Dy,Pyw
6058791468,PuckChamp,Krlt,Desperate-,meLes,Dukalis,Astral
6058791468,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6060853707,SG esports,Costabile,4dr ♥ Deia,tavo,KJ,Thiolicor
6060853707,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
6028370071,PSG.LGD,萧瑟,NothingToSay,Faith_bian,XinQ,y`
6028370071,Team Liquid,m`iCKe,SumaiL,Qojqva,iNSaNiA,Taiga
6082512086,OG,SumaiL,Topson,Ceb,N0tail,Saksa
6082512086,Tundra Esports,skiter,Nine,33,Fata,Sneyking
6028456376,PSG.LGD,萧瑟,NothingToSay,Faith_bian,XinQ,y`
6028456376,Team Liquid,m`iCKe,SumaiL,Qojqva,iNSaNiA,Taiga
6058877390,PuckChamp,Krlt,Desperate-,meLes,Dukalis,Astral
6058877390,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6059661754,Team Empire,Smiling Knight,depressed kid,Petushara,sayuw,VANSKOR
6059661754,HellRaisers,Cooman,young G,Resolut1on,W_Zayac,lil me alone
6060911977,SG esports,Costabile,4dr ♥ Deia,tavo,KJ,Thiolicor
6060911977,Unknown Team,Angel,Robo-Z,Sacred,Wij,shccD
